;Country;Year;Sex;BMI;SBP;FAT;AtRisk
2255;Colombia;2002;female;25.88257;123.3725;5.016418;No
2256;Colombia;2003;female;25.93727;123.4194;4.993697;No
2257;Colombia;2004;female;25.99028;123.4922;4.969393;No
2258;Colombia;2005;female;26.04024;123.5918;4.944667;No
2259;Colombia;2006;female;26.09901;123.7262;4.920319;No
2260;Colombia;2007;female;26.16262;123.8796;4.895363;No
2261;Colombia;2008;female;26.22529;124.0235;4.870046;No
2262;Comoros;1980;male;20.98163;131.4957;4.377637;No
2263;Comoros;1981;male;21.0066;131.3205;4.37185;No
2264;Comoros;1982;male;21.04036;131.1727;4.366916;No
2265;Comoros;1983;male;21.07561;131.0441;4.362987;No
2266;Comoros;1984;male;21.10763;130.8922;4.358858;No
2267;Comoros;1985;male;21.14296;130.7891;4.356752;No
2268;Comoros;1986;male;21.18685;130.7278;4.352882;No
2269;Comoros;1987;male;21.2455;130.7491;4.347099;No
2270;Comoros;1988;male;21.30362;130.8019;4.341684;No
2271;Comoros;1989;male;21.36185;130.8546;4.33429;No
2272;Comoros;1990;male;21.41916;130.9236;4.325054;No
2273;Comoros;1991;male;21.47534;130.9889;4.313962;No
2274;Comoros;1992;male;21.52733;131.0528;4.303526;No
2275;Comoros;1993;male;21.57169;131.1087;4.295403;No
2276;Comoros;1994;male;21.60407;131.1341;4.287263;No
2277;Comoros;1995;male;21.63794;131.1587;4.277333;No
2278;Comoros;1996;male;21.66373;131.1729;4.267389;No
2279;Comoros;1997;male;21.68527;131.2207;4.259682;No
2280;Comoros;1998;male;21.70443;131.3135;4.251832;No
2281;Comoros;1999;male;21.72285;131.4474;4.243848;No
2282;Comoros;2000;male;21.74088;131.6214;4.233934;No
2283;Comoros;2001;male;21.76273;131.8459;4.224849;No
2284;Comoros;2002;male;21.79129;132.1162;4.217265;No
2285;Comoros;2003;male;21.82661;132.4416;4.210012;No
2286;Comoros;2004;male;21.8694;132.8102;4.204817;No
2287;Comoros;2005;male;21.91364;133.1934;4.199075;No
2288;Comoros;2006;male;21.9634;133.5887;4.191563;No
2289;Comoros;2007;male;22.01198;133.9817;4.184179;No
2290;Comoros;2008;male;22.06131;134.3855;4.177964;No
2291;Comoros;1980;female;20.83725;126.6428;4.654145;No
2292;Comoros;1981;female;20.87352;126.7679;4.637851;No
2293;Comoros;1982;female;20.91591;126.9354;4.623058;No
2294;Comoros;1983;female;20.96267;127.1034;4.609936;No
2295;Comoros;1984;female;21.01693;127.2501;4.596557;No
2296;Comoros;1985;female;21.07429;127.4063;4.584496;No
2297;Comoros;1986;female;21.13969;127.6092;4.572086;No
2298;Comoros;1987;female;21.20464;127.8655;4.560256;No
2299;Comoros;1988;female;21.27295;128.1224;4.549074;No
2300;Comoros;1989;female;21.3604;128.3484;4.537962;No
2301;Comoros;1990;female;21.46055;128.5602;4.52627;No
2302;Comoros;1991;female;21.55173;128.758;4.51358;No
2303;Comoros;1992;female;21.63533;128.9419;4.501265;No
2304;Comoros;1993;female;21.7114;129.0898;4.490265;No
2305;Comoros;1994;female;21.76424;129.2061;4.478479;No
2306;Comoros;1995;female;21.81977;129.3234;4.466659;No
2307;Comoros;1996;female;21.87054;129.4209;4.453618;No
2308;Comoros;1997;female;21.91443;129.5036;4.441691;No
2309;Comoros;1998;female;21.94603;129.6062;4.429825;No
2310;Comoros;1999;female;21.97908;129.7385;4.4175;No
2311;Comoros;2000;female;22.00916;129.9075;4.404234;No
2312;Comoros;2001;female;22.04251;130.1089;4.39128;No
2313;Comoros;2002;female;22.08826;130.3333;4.379765;No
2314;Comoros;2003;female;22.13929;130.5855;4.36931;No
2315;Comoros;2004;female;22.19608;130.8584;4.360844;No
2316;Comoros;2005;female;22.2568;131.157;4.351647;No
2317;Comoros;2006;female;22.31975;131.4868;4.341578;No
2318;Comoros;2007;female;22.38153;131.8163;4.33121;No
2319;Comoros;2008;female;22.44433;132.1354;4.321585;No
2320;Congo. Dem. Rep.;1980;male;20.74786;133.9859;4.161551;No
2321;Congo. Dem. Rep.;1981;male;20.73587;133.6613;4.141986;No
2322;Congo. Dem. Rep.;1982;male;20.72111;133.3125;4.119926;No
2323;Congo. Dem. Rep.;1983;male;20.70907;132.9902;4.099399;No
2324;Congo. Dem. Rep.;1984;male;20.70142;132.7014;4.081462;No
2325;Congo. Dem. Rep.;1985;male;20.69308;132.4323;4.06542;No
2326;Congo. Dem. Rep.;1986;male;20.68853;132.2064;4.050764;No
2327;Congo. Dem. Rep.;1987;male;20.68344;132.014;4.036684;No
2328;Congo. Dem. Rep.;1988;male;20.6799;131.8534;4.021352;No
2329;Congo. Dem. Rep.;1989;male;20.673;131.7005;4.00497;No
2330;Congo. Dem. Rep.;1990;male;20.66681;131.5661;3.988586;No
2331;Congo. Dem. Rep.;1991;male;20.6504;131.4182;3.969526;No
2332;Congo. Dem. Rep.;1992;male;20.61508;131.218;3.9452;No
2333;Congo. Dem. Rep.;1993;male;20.5555;130.9865;3.917085;No
2334;Congo. Dem. Rep.;1994;male;20.48951;130.7766;3.890481;No
2335;Congo. Dem. Rep.;1995;male;20.40021;130.571;3.873029;No
2336;Congo. Dem. Rep.;1996;male;20.31166;130.4222;3.858375;No
2337;Congo. Dem. Rep.;1997;male;20.22254;130.3292;3.845692;No
2338;Congo. Dem. Rep.;1998;male;20.14174;130.3008;3.834637;No
2339;Congo. Dem. Rep.;1999;male;20.05896;130.3221;3.823403;No
2340;Congo. Dem. Rep.;2000;male;19.97498;130.3855;3.810767;No
2341;Congo. Dem. Rep.;2001;male;19.89845;130.5016;3.800056;No
2342;Congo. Dem. Rep.;2002;male;19.83696;130.6751;3.791282;No
2343;Congo. Dem. Rep.;2003;male;19.80717;130.9254;3.787292;No
2344;Congo. Dem. Rep.;2004;male;19.78927;131.2118;3.783714;No
2345;Congo. Dem. Rep.;2005;male;19.78781;131.5445;3.781361;No
2346;Congo. Dem. Rep.;2006;male;19.8018;131.9129;3.779829;No
2347;Congo. Dem. Rep.;2007;male;19.8291;132.3006;3.779063;No
2348;Congo. Dem. Rep.;2008;male;19.86692;132.7027;3.779954;No
2349;Congo. Dem. Rep.;1980;female;19.78312;129.7032;4.572168;No
2350;Congo. Dem. Rep.;1981;female;19.84035;129.5953;4.548282;No
2351;Congo. Dem. Rep.;1982;female;19.89003;129.4868;4.522554;No
2352;Congo. Dem. Rep.;1983;female;19.94744;129.4081;4.498492;No
2353;Congo. Dem. Rep.;1984;female;20.01279;129.3519;4.476442;No
2354;Congo. Dem. Rep.;1985;female;20.08304;129.2988;4.45579;No
2355;Congo. Dem. Rep.;1986;female;20.16304;129.2797;4.43687;No
2356;Congo. Dem. Rep.;1987;female;20.24448;129.273;4.418651;No
2357;Congo. Dem. Rep.;1988;female;20.32624;129.2834;4.399713;No
2358;Congo. Dem. Rep.;1989;female;20.40642;129.2886;4.379817;No
2359;Congo. Dem. Rep.;1990;female;20.48744;129.3054;4.35953;No
2360;Congo. Dem. Rep.;1991;female;20.55164;129.2934;4.336432;No
2361;Congo. Dem. Rep.;1992;female;20.59772;129.2302;4.308983;No
2362;Congo. Dem. Rep.;1993;female;20.62202;129.1025;4.277963;No
2363;Congo. Dem. Rep.;1994;female;20.6396;128.9809;4.247466;No
2364;Congo. Dem. Rep.;1995;female;20.65093;128.7655;4.220706;No
2365;Congo. Dem. Rep.;1996;female;20.6667;128.575;4.195812;No
2366;Congo. Dem. Rep.;1997;female;20.68731;128.4023;4.172602;No
2367;Congo. Dem. Rep.;1998;female;20.72047;128.2762;4.151576;No
2368;Congo. Dem. Rep.;1999;female;20.75519;128.181;4.130274;No
2369;Congo. Dem. Rep.;2000;female;20.79511;128.1193;4.10889;No
2370;Congo. Dem. Rep.;2001;female;20.84604;128.1042;4.088924;No
2371;Congo. Dem. Rep.;2002;female;20.91397;128.1466;4.071017;No
2372;Congo. Dem. Rep.;2003;female;21.01189;128.265;4.057787;No
2373;Congo. Dem. Rep.;2004;female;21.12111;128.4194;4.045317;No
2374;Congo. Dem. Rep.;2005;female;21.24306;128.6162;4.034626;No
2375;Congo. Dem. Rep.;2006;female;21.37516;128.8512;4.025156;No
2376;Congo. Dem. Rep.;2007;female;21.51727;129.1045;4.017352;No
2377;Congo. Dem. Rep.;2008;female;21.6677;129.3571;4.011244;No
2378;Congo. Rep.;1980;male;20.63666;136.5711;4.475759;No
2379;Congo. Rep.;1981;male;20.69499;136.5279;4.480055;No
2380;Congo. Rep.;1982;male;20.76571;136.5043;4.486549;No
2381;Congo. Rep.;1983;male;20.83255;136.4322;4.492379;No
2382;Congo. Rep.;1984;male;20.90094;136.3367;4.498767;No
2383;Congo. Rep.;1985;male;20.96044;136.2012;4.500263;No
2384;Congo. Rep.;1986;male;21.00631;136.0142;4.495256;No
2385;Congo. Rep.;1987;male;21.05228;135.8291;4.485977;No
2386;Congo. Rep.;1988;male;21.09124;135.6426;4.476031;No
2387;Congo. Rep.;1989;male;21.12095;135.4415;4.464715;No
2388;Congo. Rep.;1990;male;21.14711;135.2529;4.453398;No
2389;Congo. Rep.;1991;male;21.16591;135.0237;4.443562;No
2390;Congo. Rep.;1992;male;21.18663;134.7932;4.43444;No
2391;Congo. Rep.;1993;male;21.20412;134.596;4.424399;No
2392;Congo. Rep.;1994;male;21.21799;134.3803;4.408631;No
2393;Congo. Rep.;1995;male;21.23934;134.2111;4.395834;No
2394;Congo. Rep.;1996;male;21.27222;134.0898;4.384698;No
2395;Congo. Rep.;1997;male;21.30124;133.9556;4.371084;No
2396;Congo. Rep.;1998;male;21.33138;133.8188;4.362151;No
2397;Congo. Rep.;1999;male;21.35159;133.6431;4.343209;No
2398;Congo. Rep.;2000;male;21.38374;133.5314;4.328329;No
2399;Congo. Rep.;2001;male;21.42314;133.4549;4.313598;No
2400;Congo. Rep.;2002;male;21.47048;133.4123;4.304042;No
2401;Congo. Rep.;2003;male;21.519;133.4151;4.297983;No
2402;Congo. Rep.;2004;male;21.57437;133.4815;4.295986;No
2403;Congo. Rep.;2005;male;21.64382;133.5728;4.294162;No
2404;Congo. Rep.;2006;male;21.72486;133.7195;4.294715;No
2405;Congo. Rep.;2007;male;21.79519;133.8682;4.296346;No
2406;Congo. Rep.;2008;male;21.87134;134.0298;4.298942;No
2407;Congo. Rep.;1980;female;19.84067;132.7139;4.830367;No
2408;Congo. Rep.;1981;female;19.98163;132.8838;4.827327;No
2409;Congo. Rep.;1982;female;20.14729;133.0764;4.826938;No
2410;Congo. Rep.;1983;female;20.31211;133.2087;4.825648;No
2411;Congo. Rep.;1984;female;20.48106;133.2983;4.82498;No
2412;Congo. Rep.;1985;female;20.63071;133.3317;4.820127;No
2413;Congo. Rep.;1986;female;20.75161;133.3038;4.809713;No
2414;Congo. Rep.;1987;female;20.86476;133.2732;4.796853;No
2415;Congo. Rep.;1988;female;20.96354;133.2081;4.782785;No
2416;Congo. Rep.;1989;female;21.05274;133.12;4.766718;No
2417;Congo. Rep.;1990;female;21.13824;133.0163;4.750256;No
2418;Congo. Rep.;1991;female;21.2176;132.8571;4.733904;No
2419;Congo. Rep.;1992;female;21.29751;132.7;4.717709;No
2420;Congo. Rep.;1993;female;21.37147;132.5223;4.701888;No
2421;Congo. Rep.;1994;female;21.43806;132.366;4.682388;No
2422;Congo. Rep.;1995;female;21.50901;132.2375;4.665304;No
2423;Congo. Rep.;1996;female;21.59139;132.1411;4.650446;No
2424;Congo. Rep.;1997;female;21.68085;132.0561;4.633415;No
2425;Congo. Rep.;1998;female;21.77958;131.9672;4.618768;No
2426;Congo. Rep.;1999;female;21.88073;131.9054;4.597068;No
2427;Congo. Rep.;2000;female;21.99779;131.8581;4.57942;No
2428;Congo. Rep.;2001;female;22.12915;131.8403;4.562726;No
2429;Congo. Rep.;2002;female;22.26737;131.8192;4.54941;No
2430;Congo. Rep.;2003;female;22.40105;131.7881;4.538704;No
2431;Congo. Rep.;2004;female;22.54009;131.7457;4.531327;No
2432;Congo. Rep.;2005;female;22.68496;131.7435;4.524731;No
2433;Congo. Rep.;2006;female;22.83381;131.7511;4.520653;No
2434;Congo. Rep.;2007;female;22.97;131.7231;4.515847;No
2435;Congo. Rep.;2008;female;23.10824;131.6935;4.511696;No
2436;Cook Islands;1980;male;26.2025;130.914;5.036437;Yes
2437;Cook Islands;1981;male;26.43064;131.2055;5.05216;Yes
2438;Cook Islands;1982;male;26.67362;131.5671;5.075326;Yes
2439;Cook Islands;1983;male;26.90854;131.8346;5.093785;Yes
2440;Cook Islands;1984;male;27.15532;132.1006;5.11096;Yes
2441;Cook Islands;1985;male;27.40135;132.3283;5.125374;Yes
2442;Cook Islands;1986;male;27.63931;132.5107;5.138844;Yes
2443;Cook Islands;1987;male;27.86856;132.664;5.147054;Yes
2444;Cook Islands;1988;male;28.09469;132.7901;5.15263;Yes
2445;Cook Islands;1989;male;28.31247;132.9061;5.154172;Yes
2446;Cook Islands;1990;male;28.52606;133.0193;5.156323;Yes
2447;Cook Islands;1991;male;28.74348;133.1121;5.156588;Yes
2448;Cook Islands;1992;male;28.9611;133.1745;5.15845;Yes
2449;Cook Islands;1993;male;29.18297;133.2675;5.157534;Yes
2450;Cook Islands;1994;male;29.40326;133.3659;5.159249;Yes
2451;Cook Islands;1995;male;29.61475;133.4556;5.156295;Yes
2452;Cook Islands;1996;male;29.8242;133.5338;5.15379;Yes
2453;Cook Islands;1997;male;30.02693;133.6013;5.153184;Yes
2454;Cook Islands;1998;male;30.23299;133.6876;5.153235;Yes
2455;Cook Islands;1999;male;30.44719;133.762;5.1544;Yes
2456;Cook Islands;2000;male;30.68088;133.8744;5.162035;Yes
2457;Cook Islands;2001;male;30.92207;133.9928;5.170069;Yes
2458;Cook Islands;2002;male;31.16078;134.0892;5.181035;Yes
2459;Cook Islands;2003;male;31.41451;134.191;5.195431;Yes
2460;Cook Islands;2004;male;31.66918;134.2544;5.20788;Yes
2461;Cook Islands;2005;male;31.92132;134.2738;5.219005;Yes
2462;Cook Islands;2006;male;32.1719;134.265;5.228232;Yes
2463;Cook Islands;2007;male;32.4235;134.2373;5.236472;Yes
2464;Cook Islands;2008;male;32.6744;134.1806;5.245051;Yes
2465;Cook Islands;1980;female;26.32511;124.6739;4.980266;No
2466;Cook Islands;1981;female;26.65851;125.0561;4.989748;No
2467;Cook Islands;1982;female;27.00489;125.4989;5.00424;No
2468;Cook Islands;1983;female;27.32601;125.8505;5.014354;No
2469;Cook Islands;1984;female;27.66007;126.1866;5.025586;No
2470;Cook Islands;1985;female;27.98246;126.4769;5.035245;No
2471;Cook Islands;1986;female;28.29098;126.6957;5.044264;No
2472;Cook Islands;1987;female;28.57985;126.8622;5.049938;No
2473;Cook Islands;1988;female;28.85948;126.9762;5.054746;No
2474;Cook Islands;1989;female;29.11959;127.0699;5.056913;No
2475;Cook Islands;1990;female;29.36968;127.1359;5.060067;No
2476;Cook Islands;1991;female;29.62896;127.1891;5.063479;No
2477;Cook Islands;1992;female;29.89055;127.2098;5.069055;No
2478;Cook Islands;1993;female;30.15101;127.2517;5.074693;No
2479;Cook Islands;1994;female;30.40101;127.2681;5.082699;No
2480;Cook Islands;1995;female;30.63062;127.278;5.087468;No
2481;Cook Islands;1996;female;30.86255;127.2686;5.092794;No
2482;Cook Islands;1997;female;31.08613;127.2317;5.099096;No
2483;Cook Islands;1998;female;31.31149;127.2015;5.107107;No
2484;Cook Islands;1999;female;31.55542;127.1764;5.117147;No
2485;Cook Islands;2000;female;31.81515;127.1669;5.133471;No
2486;Cook Islands;2001;female;32.08724;127.161;5.15134;No
2487;Cook Islands;2002;female;32.34657;127.1267;5.169964;No
2488;Cook Islands;2003;female;32.62107;127.0762;5.191923;No
2489;Cook Islands;2004;female;32.89217;127.0191;5.211764;No
2490;Cook Islands;2005;female;33.16385;126.9255;5.230467;No
2491;Cook Islands;2006;female;33.42907;126.807;5.247538;No
2492;Cook Islands;2007;female;33.69174;126.6603;5.263947;No
2493;Cook Islands;2008;female;33.94976;126.4865;5.27983;No
2494;Costa Rica;1980;male;23.6937;131.1291;4.807304;No
2495;Costa Rica;1981;male;23.76567;130.8409;4.799431;No
2496;Costa Rica;1982;male;23.82701;130.4978;4.784081;No
2497;Costa Rica;1983;male;23.88394;130.123;4.768295;No
2498;Costa Rica;1984;male;23.947;129.7695;4.753485;No
2499;Costa Rica;1985;male;24.0221;129.4593;4.740354;No
2500;Costa Rica;1986;male;24.09956;129.1593;4.726302;No
2501;Costa Rica;1987;male;24.18361;128.8827;4.712975;No
2502;Costa Rica;1988;male;24.26875;128.623;4.703194;No
2503;Costa Rica;1989;male;24.37064;128.4105;4.689605;No
2504;Costa Rica;1990;male;24.48617;128.2187;4.678847;No
2505;Costa Rica;1991;male;24.60423;128.0307;4.669094;No
2506;Costa Rica;1992;male;24.73446;127.8912;4.662482;No
2507;Costa Rica;1993;male;24.84882;127.7131;4.661859;No
2508;Costa Rica;1994;male;24.95523;127.5151;4.660687;No
2509;Costa Rica;1995;male;25.0535;127.2992;4.660352;No
2510;Costa Rica;1996;male;25.14893;127.1409;4.659805;No
2511;Costa Rica;1997;male;25.24253;127.0205;4.659654;No
2512;Costa Rica;1998;male;25.33913;126.9465;4.661242;No
2513;Costa Rica;1999;male;25.45658;126.9916;4.6632;No
2514;Costa Rica;2000;male;25.56878;127.087;4.664154;No
2515;Costa Rica;2001;male;25.679;127.1988;4.662205;No
2516;Costa Rica;2002;male;25.78377;127.3645;4.660567;No
2517;Costa Rica;2003;male;25.88441;127.5455;4.660604;No
2518;Costa Rica;2004;male;25.98928;127.7781;4.660353;No
2519;Costa Rica;2005;male;26.10699;128.0833;4.656353;No
2520;Costa Rica;2006;male;26.23096;128.404;4.655251;No
2521;Costa Rica;2007;male;26.3565;128.758;4.65783;No
2522;Costa Rica;2008;male;26.47897;129.1003;4.659085;No
2523;Costa Rica;1980;female;23.37917;125.2984;4.992588;No
2524;Costa Rica;1981;female;23.49898;125.0854;4.981736;No
2525;Costa Rica;1982;female;23.59381;124.8362;4.964643;No
2526;Costa Rica;1983;female;23.6941;124.572;4.946914;No
2527;Costa Rica;1984;female;23.79899;124.3403;4.930188;No
2528;Costa Rica;1985;female;23.90999;124.1165;4.916341;No
2529;Costa Rica;1986;female;24.02919;123.9235;4.902516;No
2530;Costa Rica;1987;female;24.14956;123.7693;4.88966;No
2531;Costa Rica;1988;female;24.2835;123.5914;4.880047;No
2532;Costa Rica;1989;female;24.40838;123.5199;4.869414;No
2533;Costa Rica;1990;female;24.54989;123.4495;4.863444;No
2534;Costa Rica;1991;female;24.69795;123.368;4.859147;No
2535;Costa Rica;1992;female;24.85564;123.3074;4.858693;No
2536;Costa Rica;1993;female;25.02416;123.1536;4.861296;No
2537;Costa Rica;1994;female;25.19336;122.9734;4.863525;No
2538;Costa Rica;1995;female;25.3609;122.7509;4.865342;No
2539;Costa Rica;1996;female;25.52029;122.5197;4.867548;No
2540;Costa Rica;1997;female;25.66899;122.2974;4.869809;No
2541;Costa Rica;1998;female;25.81207;122.0964;4.872818;No
2542;Costa Rica;1999;female;25.94772;121.9762;4.877797;No
2543;Costa Rica;2000;female;26.07532;121.8574;4.881736;No
2544;Costa Rica;2001;female;26.18898;121.7656;4.8833;No
2545;Costa Rica;2002;female;26.29537;121.6703;4.884666;No
2546;Costa Rica;2003;female;26.40918;121.5652;4.886313;No
2547;Costa Rica;2004;female;26.53201;121.4702;4.888403;No
2548;Costa Rica;2005;female;26.65358;121.4544;4.889132;No
2549;Costa Rica;2006;female;26.7814;121.4373;4.891814;No
2550;Costa Rica;2007;female;26.90884;121.3973;4.896852;No
2551;Costa Rica;2008;female;27.03497;121.35;4.900936;No
2552;Cote d'Ivoire;1980;male;21.12741;136.5051;4.385874;No
2553;Cote d'Ivoire;1981;male;21.18081;136.2126;4.372607;No
2554;Cote d'Ivoire;1982;male;21.22675;135.8894;4.360296;No
2555;Cote d'Ivoire;1983;male;21.27402;135.5064;4.341912;No
2556;Cote d'Ivoire;1984;male;21.31013;135.0855;4.323146;No
2557;Cote d'Ivoire;1985;male;21.34647;134.7088;4.306602;No
2558;Cote d'Ivoire;1986;male;21.39242;134.3569;4.287675;No
2559;Cote d'Ivoire;1987;male;21.43551;134.0277;4.269205;No
2560;Cote d'Ivoire;1988;male;21.47739;133.738;4.249889;No
2561;Cote d'Ivoire;1989;male;21.52854;133.4855;4.230844;No
2562;Cote d'Ivoire;1990;male;21.56519;133.2411;4.211358;No
2563;Cote d'Ivoire;1991;male;21.60217;133.0211;4.191041;No
2564;Cote d'Ivoire;1992;male;21.64058;132.8266;4.171949;No
2565;Cote d'Ivoire;1993;male;21.67979;132.6497;4.151057;No
2566;Cote d'Ivoire;1994;male;21.70943;132.4827;4.135536;No
2567;Cote d'Ivoire;1995;male;21.75006;132.373;4.121285;No
2568;Cote d'Ivoire;1996;male;21.80476;132.3475;4.109225;No
2569;Cote d'Ivoire;1997;male;21.85798;132.3533;4.100846;No
2570;Cote d'Ivoire;1998;male;21.91746;132.4152;4.095192;No
2571;Cote d'Ivoire;1999;male;21.9759;132.5247;4.092293;No
2572;Cote d'Ivoire;2000;male;22.03598;132.6547;4.087637;No
2573;Cote d'Ivoire;2001;male;22.09198;132.8293;4.083741;No
2574;Cote d'Ivoire;2002;male;22.15328;133.0258;4.078934;No
2575;Cote d'Ivoire;2003;male;22.21676;133.2579;4.073025;No
2576;Cote d'Ivoire;2004;male;22.28061;133.5067;4.066984;No
